date,area_code,market,market_size,inventory,Cost Price of Goods,Selling Price,Gross profit,Marketing budget to sell the Products,operational cost on product,Net profit,total_expenses,Total Product Sold,product_line,product_type,product,state,target_cogs,target_margin,target_profit,target_sales,type,difference_between_actual_and_target_profit
2013-10-01T00:00:00,818,West,Major Market,2548,260,650,390,91,-68,367,143,693,Beans,Coffee,Colombian,California,380,580,470,960,Regular,-103
2013-10-01T00:00:00,831,West,Major Market,915,123,302,179,34,-54,199,45,322,Leaves,Tea,Darjeeling,California,50,90,80,140,Regular,119
2012-10-01T00:00:00,832,South,Major Market,-868,72,182,110,23,32,55,55,182,Beans,Espresso,Caffe Latte,Texas,40,70,50,110,Regular,5
2012-10-01T00:00:00,845,East,Major Market,3142,125,69,-56,113,33,-202,146,69,Beans,Espresso,Caffe Mocha,New York,110,-60,-170,50,Regular,-32
2012-10-01T00:00:00,845,East,Major Market,1622,255,513,258,96,33,129,129,513,Leaves,Herbal Tea,Lemon,New York,140,150,70,290,Decaf,59
2012-12-01T00:00:00,845,East,Major Market,2642,279,699,420,97,52,271,149,699,Beans,Coffee,Colombian,New York,250,370,250,620,Regular,21
2013-12-01T00:00:00,845,East,Major Market,3641,135,66,-69,122,141,-332,155,70,Beans,Espresso,Caffe Mocha,New York,130,-70,-210,60,Regular,-122
2012-11-01T00:00:00,847,Central,Major Market,589,50,123,73,14,11,48,25,123,Leaves,Tea,Darjeeling,Illinois,40,60,40,100,Regular,8
2012-10-01T00:00:00,847,Central,Major Market,650,72,182,110,23,32,55,55,182,Leaves,Tea,Earl Grey,Illinois,50,80,50,130,Regular,5
2012-11-01T00:00:00,847,Central,Major Market,1778,211,423,212,59,24,129,83,423,Beans,Espresso,Decaf Espresso,Illinois,270,270,200,540,Decaf,-71
2012-12-01T00:00:00,847,Central,Major Market,1191,224,534,310,73,43,194,116,534,Beans,Coffee,Colombian,Illinois,220,300,190,520,Regular,4
2013-11-01T00:00:00,847,Central,Major Market,803,113,278,165,36,-28,157,59,296,Beans,Coffee,Decaf Irish Cream,Illinois,110,160,110,270,Decaf,47
2013-11-01T00:00:00,847,Central,Major Market,1778,211,423,212,59,-38,191,83,451,Beans,Espresso,Decaf Espresso,Illinois,270,270,200,540,Decaf,-9
2012-10-01T00:00:00,850,East,Major Market,871,38,94,56,10,11,35,21,94,Leaves,Tea,Darjeeling,Florida,40,60,50,100,Regular,-15
2012-10-01T00:00:00,850,East,Major Market,385,56,126,70,21,33,16,54,126,Leaves,Herbal Tea,Lemon,Florida,30,30,20,60,Decaf,-4
2013-11-01T00:00:00,857,East,Major Market,410,55,124,69,20,27,22,54,132,Leaves,Herbal Tea,Lemon,Massachusetts,40,50,20,90,Decaf,2
2012-12-01T00:00:00,857,East,Major Market,490,29,73,44,8,11,25,19,73,Leaves,Tea,Green Tea,Massachusetts,30,40,30,70,Regular,-5
2012-10-01T00:00:00,857,East,Major Market,-3004,72,474,402,23,31,348,54,474,Beans,Coffee,Colombian,Massachusetts,50,350,330,400,Regular,18
2013-10-01T00:00:00,857,East,Major Market,-3004,72,474,402,23,-137,516,54,505,Beans,Coffee,Colombian,Massachusetts,50,350,330,400,Regular,186
2013-11-01T00:00:00,857,East,Major Market,-3287,75,454,379,24,-126,481,55,484,Beans,Coffee,Colombian,Massachusetts,60,340,300,400,Regular,181
2013-12-01T00:00:00,857,East,Major Market,1319,153,306,153,42,-18,129,66,326,Beans,Espresso,Regular Espresso,Massachusetts,150,140,80,290,Regular,49
2012-10-01T00:00:00,860,East,Small Market,375,47,111,64,15,28,21,43,111,Beans,Espresso,Decaf Espresso,Connecticut,30,60,50,90,Decaf,-29
2012-10-01T00:00:00,860,East,Small Market,881,40,99,59,11,12,36,23,99,Leaves,Tea,Darjeeling,Connecticut,40,60,50,100,Regular,-14
2013-12-01T00:00:00,860,East,Small Market,619,68,153,85,25,20,40,58,163,Leaves,Herbal Tea,Lemon,Connecticut,50,60,20,110,Decaf,20
2012-10-01T00:00:00,860,East,Small Market,1053,65,142,77,20,22,35,42,142,Leaves,Herbal Tea,Mint,Connecticut,30,50,50,80,Decaf,-15
2012-11-01T00:00:00,860,East,Small Market,380,53,124,71,17,28,26,45,124,Beans,Espresso,Decaf Espresso,Connecticut,50,70,40,120,Decaf,-14
2012-11-01T00:00:00,860,East,Small Market,601,82,184,102,31,33,38,64,184,Leaves,Herbal Tea,Lemon,Connecticut,60,70,30,130,Decaf,8
2012-12-01T00:00:00,860,East,Small Market,898,50,123,73,14,12,47,26,123,Leaves,Tea,Darjeeling,Connecticut,50,70,50,120,Regular,-3
2013-11-01T00:00:00,860,East,Small Market,885,54,132,78,15,-13,76,27,141,Leaves,Tea,Darjeeling,Connecticut,50,80,60,130,Regular,16
2012-10-01T00:00:00,860,East,Small Market,1119,125,313,188,41,32,115,73,313,Beans,Coffee,Colombian,Connecticut,100,160,130,260,Regular,-15
2012-12-01T00:00:00,863,East,Major Market,863,34,85,51,9,12,30,21,85,Leaves,Tea,Green Tea,Florida,30,50,40,80,Regular,-10
2012-10-01T00:00:00,863,East,Major Market,851,48,118,70,13,11,46,24,118,Leaves,Tea,Green Tea,Florida,50,70,60,120,Regular,-14
2013-10-01T00:00:00,904,East,Major Market,1055,80,174,94,24,-1,71,46,185,Leaves,Herbal Tea,Mint,Florida,40,50,40,90,Decaf,31
2013-11-01T00:00:00,904,East,Major Market,856,31,78,47,8,-3,42,19,83,Leaves,Tea,Green Tea,Florida,30,50,40,80,Regular,2
2013-12-01T00:00:00,904,East,Major Market,567,24,56,32,7,7,18,20,60,Leaves,Herbal Tea,Chamomile,Florida,10,30,20,40,Decaf,-2
2013-10-01T00:00:00,904,East,Major Market,573,22,51,29,7,7,15,19,54,Leaves,Herbal Tea,Chamomile,Florida,0,20,20,20,Decaf,-5
2013-11-01T00:00:00,904,East,Major Market,666,102,245,143,31,-20,132,54,261,Beans,Coffee,Decaf Irish Cream,Florida,90,130,90,220,Decaf,42
2012-11-01T00:00:00,909,West,Major Market,3909,173,146,-27,57,43,-127,100,146,Beans,Coffee,Decaf Irish Cream,California,200,-30,-130,170,Decaf,3
2013-10-01T00:00:00,909,West,Major Market,2555,122,109,-13,39,58,-110,61,116,Beans,Coffee,Amaretto,California,170,-20,-60,150,Regular,-50
2013-11-01T00:00:00,914,East,Major Market,589,50,123,73,14,-11,70,26,131,Leaves,Tea,Green Tea,New York,50,70,50,120,Regular,20
2012-11-01T00:00:00,914,East,Major Market,4742,225,160,-65,69,22,-156,91,160,Leaves,Herbal Tea,Mint,New York,160,-50,-120,110,Decaf,-36
2013-10-01T00:00:00,914,East,Major Market,3142,125,69,-56,113,131,-300,146,74,Beans,Espresso,Caffe Mocha,New York,110,-60,-170,50,Regular,-130
2013-11-01T00:00:00,914,East,Major Market,3385,121,61,-60,109,131,-300,142,65,Beans,Espresso,Caffe Mocha,New York,110,-60,-190,50,Regular,-110
2013-11-01T00:00:00,914,East,Major Market,930,118,290,172,33,-49,188,45,309,Leaves,Tea,Earl Grey,New York,120,170,130,290,Regular,58
2012-11-01T00:00:00,915,South,Major Market,536,40,92,52,13,13,26,26,92,Beans,Coffee,Decaf Irish Cream,Texas,40,60,40,100,Decaf,-14
2012-10-01T00:00:00,915,South,Major Market,580,76,187,111,21,12,78,33,187,Beans,Espresso,Decaf Espresso,Texas,40,80,80,120,Decaf,-2
2013-11-01T00:00:00,915,South,Major Market,930,118,290,172,33,-49,188,45,309,Beans,Espresso,Caffe Mocha,Texas,90,130,100,220,Regular,88
2012-12-01T00:00:00,916,West,Major Market,1820,250,501,251,70,24,157,94,501,Beans,Espresso,Caffe Latte,California,240,240,160,480,Regular,-3
2012-12-01T00:00:00,916,West,Major Market,959,123,302,179,34,11,134,45,302,Leaves,Tea,Darjeeling,California,90,130,110,220,Regular,24
2013-11-01T00:00:00,916,West,Major Market,2758,113,116,3,36,50,-83,59,124,Beans,Coffee,Amaretto,California,130,0,-50,130,Regular,-33
2013-11-01T00:00:00,916,West,Major Market,912,121,289,168,109,20,39,142,308,Beans,Espresso,Caffe Mocha,California,110,170,40,280,Regular,-1
2013-12-01T00:00:00,916,West,Major Market,1003,86,210,124,24,-32,132,35,224,Leaves,Herbal Tea,Chamomile,California,80,110,80,190,Decaf,52
2013-11-01T00:00:00,917,East,Major Market,933,211,675,464,59,-160,565,83,719,Beans,Espresso,Regular Espresso,New York,200,460,390,660,Regular,175
2012-10-01T00:00:00,918,South,Small Market,859,27,66,39,7,11,21,18,66,Beans,Coffee,Decaf Irish Cream,Oklahoma,30,60,60,90,Decaf,-39
2012-11-01T00:00:00,918,South,Small Market,391,54,121,67,20,34,13,54,121,Leaves,Herbal Tea,Chamomile,Oklahoma,50,60,20,110,Decaf,-7
2013-12-01T00:00:00,918,South,Small Market,870,33,82,49,9,-2,42,21,87,Beans,Coffee,Decaf Irish Cream,Oklahoma,30,60,50,90,Decaf,-8
2012-11-01T00:00:00,918,South,Small Market,482,32,80,48,8,11,29,19,80,Beans,Espresso,Caffe Mocha,Oklahoma,20,40,30,60,Regular,-1
2012-10-01T00:00:00,918,South,Small Market,572,90,205,115,29,12,74,41,205,Beans,Coffee,Colombian,Oklahoma,130,160,140,290,Regular,-66
2012-11-01T00:00:00,918,South,Small Market,798,78,197,119,25,32,62,57,197,Beans,Espresso,Decaf Espresso,Oklahoma,60,90,40,150,Decaf,22
2012-11-01T00:00:00,918,South,Small Market,561,88,200,112,29,12,71,41,200,Beans,Coffee,Colombian,Oklahoma,100,130,90,230,Regular,-19
2012-11-01T00:00:00,918,South,Small Market,-2003,102,245,143,31,23,89,54,245,Beans,Espresso,Caffe Latte,Oklahoma,80,100,60,180,Regular,29
2012-12-01T00:00:00,918,South,Small Market,-2248,134,320,186,41,24,121,65,320,Beans,Espresso,Caffe Latte,Oklahoma,100,140,90,240,Regular,31
2013-10-01T00:00:00,918,South,Small Market,572,90,205,115,29,-24,110,41,218,Beans,Coffee,Colombian,Oklahoma,130,160,140,290,Regular,-30
2013-10-01T00:00:00,918,South,Small Market,683,96,230,134,87,22,25,117,245,Leaves,Herbal Tea,Lemon,Oklahoma,80,120,40,200,Decaf,-15
2013-11-01T00:00:00,918,South,Small Market,561,88,200,112,29,-22,105,41,213,Beans,Coffee,Colombian,Oklahoma,100,130,90,230,Regular,15
2013-12-01T00:00:00,918,South,Small Market,817,88,221,133,29,-3,107,61,236,Beans,Espresso,Decaf Espresso,Oklahoma,60,110,60,170,Decaf,47
2013-12-01T00:00:00,918,South,Small Market,-2248,134,320,186,41,-35,180,65,341,Beans,Espresso,Caffe Latte,Oklahoma,100,140,90,240,Regular,90
2012-12-01T00:00:00,920,Central,Small Market,320,41,107,66,12,24,30,36,107,Leaves,Herbal Tea,Chamomile,Wisconsin,30,60,30,90,Decaf,0
2012-12-01T00:00:00,920,Central,Small Market,627,55,131,76,49,30,-3,79,131,Leaves,Tea,Earl Grey,Wisconsin,40,60,0,100,Regular,-3
2013-12-01T00:00:00,920,Central,Small Market,320,41,107,66,12,9,45,36,114,Leaves,Herbal Tea,Chamomile,Wisconsin,30,60,30,90,Decaf,15
2013-11-01T00:00:00,920,Central,Small Market,570,22,52,30,7,7,16,19,55,Beans,Espresso,Decaf Espresso,Wisconsin,20,40,30,60,Decaf,-14
2012-11-01T00:00:00,920,Central,Small Market,321,53,141,88,16,24,48,40,141,Leaves,Herbal Tea,Chamomile,Wisconsin,50,80,50,130,Decaf,-2
2013-12-01T00:00:00,920,Central,Small Market,403,65,145,80,24,23,33,58,155,Beans,Coffee,Amaretto,Wisconsin,60,80,30,140,Regular,3
2012-11-01T00:00:00,920,Central,Small Market,1063,75,164,89,23,21,45,44,164,Beans,Espresso,Caffe Mocha,Wisconsin,90,110,70,200,Regular,-25
2013-10-01T00:00:00,920,Central,Small Market,547,86,202,116,28,-3,91,55,215,Beans,Coffee,Decaf Irish Cream,Wisconsin,80,120,100,200,Decaf,-9
2013-11-01T00:00:00,920,Central,Small Market,557,77,180,103,25,2,76,52,192,Beans,Coffee,Decaf Irish Cream,Wisconsin,70,100,60,170,Decaf,16
2013-10-01T00:00:00,925,West,Major Market,971,108,265,157,30,-44,171,42,282,Leaves,Herbal Tea,Chamomile,California,80,130,120,210,Decaf,51
2012-11-01T00:00:00,936,South,Major Market,424,46,114,68,14,23,31,37,114,Leaves,Herbal Tea,Lemon,Texas,40,60,30,100,Decaf,1
2013-11-01T00:00:00,936,South,Major Market,536,40,92,52,13,0,39,26,98,Beans,Coffee,Decaf Irish Cream,Texas,40,60,40,100,Decaf,-1
2013-11-01T00:00:00,936,South,Major Market,411,59,138,79,19,13,47,47,147,Leaves,Herbal Tea,Chamomile,Texas,50,70,40,120,Decaf,7
2012-10-01T00:00:00,936,South,Major Market,1246,239,520,281,74,22,185,96,520,Beans,Coffee,Colombian,Texas,350,420,340,770,Regular,-155
2012-11-01T00:00:00,937,Central,Major Market,482,32,80,48,8,11,29,19,80,Leaves,Herbal Tea,Chamomile,Ohio,30,40,30,70,Decaf,-1
2012-12-01T00:00:00,937,Central,Major Market,490,29,73,44,8,11,25,19,73,Leaves,Herbal Tea,Chamomile,Ohio,20,40,30,60,Decaf,-5
2012-10-01T00:00:00,937,Central,Major Market,419,43,107,64,13,23,28,36,107,Beans,Coffee,Colombian,Ohio,30,70,60,100,Regular,-32
2013-10-01T00:00:00,937,Central,Major Market,419,43,107,64,13,9,42,36,114,Beans,Coffee,Colombian,Ohio,30,70,60,100,Regular,-18
2012-10-01T00:00:00,937,Central,Major Market,480,21,53,32,5,11,16,16,53,Leaves,Herbal Tea,Chamomile,Ohio,0,30,30,30,Decaf,-14
2013-10-01T00:00:00,937,Central,Major Market,480,21,53,32,5,3,24,16,56,Leaves,Herbal Tea,Chamomile,Ohio,0,30,30,30,Decaf,-6
2013-10-01T00:00:00,937,Central,Major Market,859,27,66,39,7,2,30,19,70,Leaves,Herbal Tea,Lemon,Ohio,10,30,30,40,Decaf,0
2013-11-01T00:00:00,937,Central,Major Market,410,55,124,69,20,25,24,53,132,Beans,Espresso,Decaf Espresso,Ohio,70,80,40,150,Decaf,-16
2013-12-01T00:00:00,937,Central,Major Market,1319,153,306,153,42,-18,129,66,326,Beans,Espresso,Caffe Mocha,Ohio,190,200,140,390,Regular,-11
2013-12-01T00:00:00,949,West,Major Market,1820,250,501,251,70,-52,233,94,534,Beans,Espresso,Caffe Latte,California,240,240,160,480,Regular,73
2012-10-01T00:00:00,951,West,Major Market,3654,154,130,-24,50,43,-117,93,130,Beans,Coffee,Decaf Irish Cream,California,220,-30,-100,190,Decaf,-17
2012-11-01T00:00:00,951,West,Major Market,2580,249,623,374,87,52,235,139,623,Beans,Coffee,Colombian,California,290,450,310,740,Regular,-75
2012-12-01T00:00:00,951,West,Major Market,2947,127,102,-25,40,23,-88,63,102,Beans,Coffee,Amaretto,California,150,-30,-90,120,Regular,2
2013-10-01T00:00:00,951,West,Major Market,1246,239,520,281,74,-69,276,95,554,Leaves,Herbal Tea,Lemon,California,190,220,170,410,Decaf,106
2013-11-01T00:00:00,951,West,Major Market,1778,211,423,212,59,-38,191,83,451,Beans,Espresso,Caffe Latte,California,200,210,140,410,Regular,51
2013-12-01T00:00:00,951,West,Major Market,4216,224,192,-32,73,116,-221,117,205,Beans,Coffee,Decaf Irish Cream,California,260,-40,-150,220,Decaf,-71
2012-11-01T00:00:00,954,East,Major Market,1063,75,164,89,23,22,44,45,164,Leaves,Herbal Tea,Mint,Florida,50,60,30,110,Decaf,14
2012-12-01T00:00:00,954,East,Major Market,403,65,145,80,24,33,23,57,145,Leaves,Herbal Tea,Lemon,Florida,40,60,20,100,Decaf,3
2013-10-01T00:00:00,954,East,Major Market,788,82,205,123,27,1,95,59,218,Beans,Coffee,Colombian,Florida,60,110,90,170,Regular,5
2013-12-01T00:00:00,956,South,Major Market,531,43,99,56,14,-3,45,26,106,Beans,Coffee,Decaf Irish Cream,Texas,50,60,40,110,Decaf,5
2012-11-01T00:00:00,956,South,Major Market,1272,225,490,265,69,22,174,91,490,Beans,Coffee,Colombian,Texas,260,320,230,580,Regular,-56
2012-10-01T00:00:00,959,East,Small Market,593,79,177,98,30,34,34,64,177,Leaves,Herbal Tea,Lemon,Connecticut,40,50,30,90,Decaf,4
2012-12-01T00:00:00,959,East,Small Market,818,33,82,49,9,12,28,21,82,Leaves,Tea,Green Tea,Connecticut,30,50,40,80,Regular,-12
2013-11-01T00:00:00,959,East,Small Market,1060,69,150,81,21,4,56,43,160,Leaves,Herbal Tea,Mint,Connecticut,50,50,30,100,Decaf,26
2013-12-01T00:00:00,959,East,Small Market,818,33,82,49,9,-2,42,21,87,Leaves,Tea,Green Tea,Connecticut,30,50,40,80,Regular,2
2012-10-01T00:00:00,959,East,Small Market,806,24,60,36,6,12,18,18,60,Leaves,Tea,Green Tea,Connecticut,20,40,40,60,Regular,-22
2012-12-01T00:00:00,959,East,Small Market,392,49,114,65,16,28,21,44,114,Beans,Espresso,Decaf Espresso,Connecticut,40,70,40,110,Decaf,-19
2013-12-01T00:00:00,959,East,Small Market,898,50,123,73,14,-11,70,26,131,Leaves,Tea,Darjeeling,Connecticut,50,70,50,120,Regular,20
2012-11-01T00:00:00,959,East,Small Market,885,54,132,78,15,12,51,27,132,Leaves,Tea,Darjeeling,Connecticut,50,80,60,130,Regular,-9
2013-10-01T00:00:00,959,East,Small Market,606,60,144,84,54,29,1,83,153,Beans,Espresso,Caffe Mocha,Connecticut,40,90,40,130,Regular,-39
2013-12-01T00:00:00,959,East,Small Market,1166,115,289,174,37,-19,156,69,308,Beans,Coffee,Colombian,Connecticut,100,160,110,260,Regular,46
2012-10-01T00:00:00,970,Central,Major Market,405,52,123,71,17,28,26,45,123,Leaves,Herbal Tea,Mint,Colorado,30,60,50,90,Decaf,-24
2012-11-01T00:00:00,970,Central,Major Market,536,40,92,52,13,12,27,25,92,Beans,Coffee,Colombian,Colorado,30,60,40,90,Regular,-13
2012-12-01T00:00:00,970,Central,Major Market,521,47,112,65,42,29,-6,71,112,Leaves,Herbal Tea,Lemon,Colorado,40,60,0,100,Decaf,-6
2013-10-01T00:00:00,970,Central,Major Market,405,52,123,71,17,15,39,45,131,Leaves,Herbal Tea,Mint,Colorado,30,60,50,90,Decaf,-11
2013-12-01T00:00:00,970,Central,Major Market,424,54,127,73,17,13,43,44,135,Leaves,Herbal Tea,Mint,Colorado,50,60,30,110,Decaf,13
2012-12-01T00:00:00,970,Central,Major Market,531,43,99,56,14,13,29,27,99,Beans,Coffee,Colombian,Colorado,40,50,30,90,Regular,-1
2013-10-01T00:00:00,970,Central,Major Market,1037,54,118,64,16,8,40,37,126,Leaves,Tea,Earl Grey,Colorado,30,50,40,80,Regular,0
2013-12-01T00:00:00,970,Central,Major Market,531,43,99,56,14,-1,43,27,106,Beans,Coffee,Colombian,Colorado,40,50,30,90,Regular,13
2013-12-01T00:00:00,970,Central,Major Market,1054,53,116,63,16,8,39,37,124,Leaves,Tea,Earl Grey,Colorado,40,50,20,90,Regular,19
2013-11-01T00:00:00,970,Central,Major Market,509,52,125,73,47,32,-6,77,133,Leaves,Herbal Tea,Lemon,Colorado,40,70,10,110,Decaf,-16
2013-11-01T00:00:00,970,Central,Major Market,411,59,138,79,19,13,47,47,147,Leaves,Herbal Tea,Mint,Colorado,50,70,40,120,Decaf,7
2012-10-01T00:00:00,970,Central,Major Market,915,123,302,179,34,12,133,46,302,Beans,Coffee,Amaretto,Colorado,120,180,160,300,Regular,-27
2012-11-01T00:00:00,970,Central,Major Market,984,81,198,117,22,11,84,33,198,Beans,Coffee,Decaf Irish Cream,Colorado,80,110,80,190,Decaf,4
2012-11-01T00:00:00,970,Central,Major Market,930,118,290,172,33,11,128,44,290,Beans,Coffee,Amaretto,Colorado,110,170,130,280,Regular,-2
2012-11-01T00:00:00,970,Central,Major Market,1283,181,363,182,50,25,107,75,363,Leaves,Herbal Tea,Chamomile,Colorado,170,160,100,330,Decaf,7
2012-12-01T00:00:00,970,Central,Major Market,677,67,168,101,22,32,47,54,168,Beans,Espresso,Decaf Espresso,Colorado,80,130,80,210,Decaf,-33
2012-12-01T00:00:00,970,Central,Major Market,601,54,133,79,15,11,53,26,133,Beans,Espresso,Caffe Mocha,Colorado,60,110,90,170,Regular,-37
2013-10-01T00:00:00,970,Central,Major Market,650,72,182,110,23,4,83,54,194,Beans,Espresso,Decaf Espresso,Colorado,100,160,130,260,Decaf,-47
2013-10-01T00:00:00,970,Central,Major Market,580,76,187,111,21,-27,117,32,199,Beans,Espresso,Caffe Mocha,Colorado,100,180,170,280,Regular,-53
2013-10-01T00:00:00,970,Central,Major Market,572,90,205,115,29,-24,110,41,218,Leaves,Tea,Green Tea,Colorado,50,90,80,140,Regular,30
2013-11-01T00:00:00,970,Central,Major Market,659,75,189,114,24,4,86,56,201,Beans,Espresso,Decaf Espresso,Colorado,90,150,100,240,Decaf,-14
2013-11-01T00:00:00,970,Central,Major Market,1283,181,363,182,50,-27,159,75,387,Leaves,Herbal Tea,Chamomile,Colorado,170,160,100,330,Decaf,59
2013-11-01T00:00:00,970,Central,Major Market,561,88,200,112,29,-21,104,42,213,Leaves,Tea,Green Tea,Colorado,70,90,60,160,Regular,44
2013-12-01T00:00:00,970,Central,Major Market,601,54,133,79,15,-15,79,26,142,Beans,Espresso,Caffe Mocha,Colorado,60,110,90,170,Regular,-11
2013-12-01T00:00:00,970,Central,Major Market,1319,153,306,153,42,-18,129,66,326,Leaves,Herbal Tea,Chamomile,Colorado,140,140,80,280,Decaf,49
2012-10-01T00:00:00,971,West,Small Market,788,82,205,123,27,32,64,59,205,Leaves,Tea,Earl Grey,Oregon,30,60,50,90,Regular,14
2012-10-01T00:00:00,971,West,Small Market,656,91,218,127,28,23,76,51,218,Leaves,Tea,Green Tea,Oregon,40,60,50,100,Regular,26
2013-10-01T00:00:00,971,West,Small Market,404,54,120,66,20,28,18,54,128,Beans,Espresso,Caffe Latte,Oregon,40,60,40,100,Regular,-22
2012-12-01T00:00:00,971,West,Small Market,422,46,103,57,17,34,6,51,103,Beans,Espresso,Caffe Latte,Oregon,40,50,10,90,Regular,-4
2013-12-01T00:00:00,971,West,Small Market,422,46,103,57,17,31,9,51,110,Beans,Espresso,Caffe Latte,Oregon,40,50,10,90,Regular,-1
2012-10-01T00:00:00,971,West,Small Market,405,52,123,71,17,27,27,44,123,Beans,Espresso,Caffe Mocha,Oregon,30,70,60,100,Regular,-33
2012-10-01T00:00:00,971,West,Small Market,820,25,61,36,7,12,17,19,61,Leaves,Herbal Tea,Chamomile,Oregon,10,30,30,40,Decaf,-13
2012-12-01T00:00:00,971,West,Small Market,490,29,73,44,8,11,25,19,73,Leaves,Tea,Darjeeling,Oregon,20,30,30,50,Regular,-5
2013-10-01T00:00:00,971,West,Small Market,820,25,61,36,7,4,25,19,65,Leaves,Herbal Tea,Chamomile,Oregon,10,30,30,40,Decaf,-5
2013-11-01T00:00:00,971,West,Small Market,509,52,125,73,47,32,-6,77,133,Beans,Coffee,Amaretto,Oregon,60,80,10,140,Regular,-16
2012-10-01T00:00:00,971,West,Small Market,419,43,107,64,13,22,29,35,107,Beans,Coffee,Decaf Irish Cream,Oregon,50,100,80,150,Decaf,-51
2012-10-01T00:00:00,971,West,Small Market,503,51,122,71,46,30,-5,76,122,Beans,Coffee,Amaretto,Oregon,70,100,50,170,Regular,-55
2012-10-01T00:00:00,971,West,Small Market,463,60,144,84,19,44,21,63,144,Beans,Coffee,Colombian,Oregon,80,130,90,210,Regular,-69
2012-10-01T00:00:00,971,West,Small Market,572,90,205,115,29,13,73,42,205,Leaves,Herbal Tea,Lemon,Oregon,60,100,90,160,Decaf,-17
2012-11-01T00:00:00,971,West,Small Market,470,53,128,75,17,44,14,61,128,Beans,Coffee,Colombian,Oregon,60,90,40,150,Regular,-26
2012-11-01T00:00:00,971,West,Small Market,561,88,200,112,29,13,70,42,200,Leaves,Herbal Tea,Lemon,Oregon,80,100,70,180,Decaf,0
2012-11-01T00:00:00,971,West,Small Market,798,78,197,119,25,32,62,57,197,Leaves,Tea,Earl Grey,Oregon,50,90,50,140,Regular,12
2012-11-01T00:00:00,971,West,Small Market,666,102,245,143,31,23,89,54,245,Leaves,Tea,Green Tea,Oregon,70,100,70,170,Regular,19
2012-12-01T00:00:00,971,West,Small Market,1319,153,306,153,42,24,87,66,306,Beans,Espresso,Decaf Espresso,Oregon,150,140,80,290,Decaf,7
2012-12-01T00:00:00,971,West,Small Market,817,88,221,133,29,31,73,60,221,Leaves,Tea,Earl Grey,Oregon,60,100,60,160,Regular,13
2013-10-01T00:00:00,971,West,Small Market,419,43,107,64,13,8,43,35,114,Beans,Coffee,Decaf Irish Cream,Oregon,50,100,80,150,Decaf,-37
2013-10-01T00:00:00,971,West,Small Market,480,21,53,32,5,3,24,16,56,Leaves,Tea,Darjeeling,Oregon,0,20,20,20,Regular,4
2013-11-01T00:00:00,971,West,Small Market,1283,181,363,182,50,-28,160,74,387,Beans,Espresso,Decaf Espresso,Oregon,170,180,120,350,Decaf,40
2013-11-01T00:00:00,971,West,Small Market,666,102,245,143,31,-20,132,54,261,Leaves,Tea,Green Tea,Oregon,70,100,70,170,Regular,62
2013-12-01T00:00:00,971,West,Small Market,1319,153,306,153,42,-18,129,66,326,Beans,Espresso,Decaf Espresso,Oregon,150,140,80,290,Decaf,49
2013-12-01T00:00:00,971,West,Small Market,817,88,221,133,29,-4,108,60,236,Leaves,Tea,Earl Grey,Oregon,60,100,60,160,Regular,48
2012-12-01T00:00:00,972,South,Major Market,1321,241,525,284,74,22,188,96,525,Beans,Coffee,Colombian,Texas,280,340,240,620,Regular,-52
2012-12-01T00:00:00,972,South,Major Market,959,123,302,179,34,12,133,46,302,Beans,Espresso,Caffe Mocha,Texas,90,140,110,230,Regular,23
2013-10-01T00:00:00,978,East,Major Market,859,27,66,39,7,2,30,19,70,Leaves,Tea,Darjeeling,Massachusetts,20,50,50,70,Regular,-20
2013-11-01T00:00:00,978,East,Major Market,482,32,80,48,8,-3,43,19,85,Leaves,Tea,Green Tea,Massachusetts,30,50,40,80,Regular,3
2013-12-01T00:00:00,978,East,Major Market,571,47,99,52,42,40,-30,72,106,Beans,Espresso,Caffe Mocha,Massachusetts,40,50,-10,90,Regular,-20
2013-12-01T00:00:00,978,East,Major Market,870,33,82,49,9,-3,43,20,87,Leaves,Tea,Darjeeling,Massachusetts,30,50,40,80,Regular,3
2012-11-01T00:00:00,978,East,Major Market,-3287,75,454,379,24,31,324,55,454,Beans,Coffee,Colombian,Massachusetts,60,340,300,400,Regular,24
2012-12-01T00:00:00,985,South,Small Market,-1053,55,131,76,49,30,-3,79,131,Beans,Espresso,Caffe Latte,Louisiana,40,60,0,100,Regular,-3
2012-12-01T00:00:00,985,South,Small Market,320,41,107,66,12,23,31,35,107,Beans,Espresso,Caffe Mocha,Louisiana,30,50,20,80,Regular,11
2012-10-01T00:00:00,985,South,Small Market,329,60,159,99,18,23,58,41,159,Beans,Espresso,Caffe Mocha,Louisiana,30,70,70,100,Regular,-12
2012-12-01T00:00:00,985,South,Small Market,619,68,153,85,25,34,26,59,153,Leaves,Herbal Tea,Lemon,Louisiana,60,80,30,140,Decaf,-4
2013-10-01T00:00:00,985,South,Small Market,851,48,118,70,13,-10,67,25,126,Beans,Coffee,Decaf Irish Cream,Louisiana,70,90,80,160,Decaf,-13
2013-11-01T00:00:00,985,South,Small Market,552,101,231,130,33,-29,126,45,246,Leaves,Herbal Tea,Chamomile,Louisiana,90,120,80,210,Decaf,46
2013-12-01T00:00:00,985,South,Small Market,845,49,120,71,13,-10,68,25,128,Beans,Coffee,Colombian,Louisiana,50,90,70,140,Regular,-2
