Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Info not available
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,4,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,1,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,2,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,6,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,5,Placement
Excellent,T046T036,Construciton Engineering Technician / Construciton Project Management,0.0,0.0,0.0,1.0,1.0,,,3,Placement
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B018,Data Analytics for Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,2,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,2,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,3,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,2,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,2,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,0,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,2,Placement
Excellent,H915,Dental Assisting Level I and II,0.0,0.0,0.0,0.0,1.0,,,4,Placement
